ADDRESS,ADMIN_DIST,ATS_CODE,BORO,BORONUM,City,FAX,GEO_DISTRI,GRADES,LOC_CODE,MANAGED_BY,PRINCIPAL,PRIN_PH,SCHOOLNAME,SCH_TYPE,STATE_CODE,ZIP,geometry,lat,lon,index_right,index,uhf34,mood1,mood2,mood3,mood4,mood5,mood6,agg_mood,nspd,Total Enrollment
188-04 91st Avenue,29.0,29Q326,Q,4.0,Hollis,718-776-2818,29,"09,SE",Q326,1.0,Melissa Menake,718-776-2815,CAMBRIA HEIGHTS ACADEMY,High school,NY,11423,POINT (-73.77101665359747 40.71169691411046),40.7116969141,-73.7710166536,24.0,25.0,25.0,4.3607118412,4.21599453178,4.24196855776,4.56322624744,4.15458276334,4.65550239234,7.1799933671,7.96273114203,405.0
4143 THIRD AVENUE,9.0,09X231 ,X,2.0,BRONX,718-410-3982,9,"09,10,11,12,SE",X231,1.0,JONATHAN FOY,718-410-4210,EAGLE ACADEMY FOR YOUNG MEN,High school,NY,10457,POINT (-73.89716851969193 40.84524674266197),40.8452467427,-73.8971685197,33.0,34.0,34.0,4.48556149733,4.15865384615,4.30293333333,4.72266666667,4.24693333333,4.7856,8.86954244828,8.25758549935,568.0
109 BAY 14TH STREET,20.0,20K163 ,K,2.0,BROOKLYN,718-259-3042,20,"0K,01,02,03,04,05,06,SE",K163,1.0,MARYANN WASMUTH,718-236-9003,P.S. 163 BATH BEACH,Elementary,NY,11214,POINT (-74.00782204562304 40.60679970182499),40.6067997018,-74.0078220456,12.0,13.0,13.0,4.36958710977,4.27391742195,4.29305135952,4.63608870968,4.02527805865,4.74672048436,7.71822059233,5.40644744438,629.0
341 EAST 207 STREET,10.0,10X056 ,X,2.0,BRONX,718-405-6341,10,"0K,01,02,03,04,05,SE",X056,1.0,PRISCILLA SHEERAN,718-405-6330,P.S. 056 NORWOOD HEIGHTS,Elementary,NY,10467,POINT (-73.87502584151478 40.87529120568664),40.8752912057,-73.8750258415,2.0,3.0,3.0,4.21193771626,4.18961038961,4.09083044983,4.48051948052,3.84761904762,4.59515570934,4.65086825766,2.61909560484,691.0
160-20 GOETHALS AVENUE,28.0,28Q680 ,Q,4.0,QUEENS,718-969-3552,28,"07,08,09,10,11,12",Q680,1.0,Dr. CYNTHIA EDWARDS,718-969-3155,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,Secondary School,NY,11432,POINT (-73.80624876663194 40.71865006736515),40.7186500674,-73.8062487666,24.0,25.0,25.0,4.3607118412,4.21599453178,4.24196855776,4.56322624744,4.15458276334,4.65550239234,7.1799933671,7.96273114203,726.0
108-35 167 STREET,28.0,28Q284 ,Q,4.0,QUEENS,718-558-4257,28,"06,07,08,09,10,SE",Q284,1.0,DEBORAH BURNETT,718-262-8547,YORK EARLY COLLEGE ACADEMY,Junior High-Intermediate-Middle,NY,11433,POINT (-73.78688174305492 40.69721284970942),40.6972128497,-73.7868817431,24.0,25.0,25.0,4.3607118412,4.21599453178,4.24196855776,4.56322624744,4.15458276334,4.65550239234,7.1799933671,7.96273114203,621.0
202 SHERMAN AVE,6.0,06M366 ,M,1.0,MANHATTAN,212-304-3322,6,"PK,0K,01,02,03,04,05",M366,1.0,CRYSTAL M. FELIX,212-304-3320,WASHINGTON HEIGHTS ACADEMY,Elementary,NY,10034,POINT (-73.92142047936386 40.86558858110937),40.8655885811,-73.9214204794,15.0,16.0,16.0,4.266367713,4.18287243533,4.16607142857,4.51739518287,3.88025022341,4.63571428571,5.42550940782,4.74284801923,511.0
1750 AMSTERDAM AVENUE,6.0,06M368 ,M,1.0,MANHATTAN,212-862-9946,6,"0K,01,02,03,04,05",M368,1.0,ALVA BUXENBAUM,212-862-9940,HAMILTON HEIGHTS SCHOOL,Elementary,NY,10031,POINT (-73.94712710338074 40.82647953425145),40.8264795343,-73.9471271034,15.0,16.0,16.0,4.266367713,4.18287243533,4.16607142857,4.51739518287,3.88025022341,4.63571428571,5.42550940782,4.74284801923,216.0
108 WEST 174 STREET,84.0,84X422,X,2.0,BRONX,718-716-6716,8,"0K,01,02,03,04",X422,2.0,Midga Agosto,718-716-8105,CARL C. ICAHN SOUTH BRONX CHARTER SCHOOL,K-8,NY,10453,POINT (-73.91856592169643 40.8466824314819),40.8466824315,-73.9185659217,33.0,34.0,34.0,4.48556149733,4.15865384615,4.30293333333,4.72266666667,4.24693333333,4.7856,8.86954244828,8.25758549935,315.0
265 WARWICK STREET,19.0,19K089 ,K,2.0,BROOKLYN,718-277-5051,19,"PK,0K,01,02,03,04,05,06,07,08,SE",K089,1.0,IRENE LEON,718-277-5044,P.S. 089 CYPRESS HILLS,K-8,NY,11207,POINT (-73.88672563281408 40.67772710385807),40.6777271039,-73.8867256328,7.0,8.0,8.0,4.39173680184,4.2874617737,4.26758409786,4.65902140673,3.90199081164,4.74655436447,7.39040828363,8.07967657711,458.0
650 ACADEMY STREET,6.0,06M423 ,M,1.0,MANHATTAN,212-569-1190,6,"09,10,SE",M423,1.0,TYONA WASHINGTON,212-569-1022,HIGH SCHOOL FOR EXCELLENCE AND INNOVATION,High school,NY,10034,POINT (-73.92499245186481 40.86553720499957),40.865537205,-73.9249924519,15.0,16.0,16.0,4.266367713,4.18287243533,4.16607142857,4.51739518287,3.88025022341,4.63571428571,5.42550940782,4.74284801923,216.0
55 EAST  25 STREET,2.0,02M411 ,M,1.0,MANHATTAN,212-683-7338,2,"09,10,11,12",M411,1.0,Alicia Perez-Katz,212-683-7440,BARUCH COLLEGE CAMPUS HIGH SCHOOL,High school,NY,10010,POINT (-73.98581305000974 40.74181598251597),40.7418159825,-73.98581305,27.0,28.0,28.0,4.40794223827,4.12623985573,4.23153153153,4.62488728584,4.09123757904,4.68169522092,7.08787546225,6.6144788219,445.0
730 CONCOURSE VILLAGE WEST,7.0,07X548 ,X,2.0,BRONX,718-993-1567,7,"09,10,11,12,SE",X548,1.0,Johanny Garcia,718-993-0255,URBAN ASSEMBLY SCHOOL FOR CAREERS IN SPORTS,High school,NY,10451,POINT (-73.92354970333966 40.82240841762336),40.8224084176,-73.9235497033,33.0,34.0,34.0,4.48556149733,4.15865384615,4.30293333333,4.72266666667,4.24693333333,4.7856,8.86954244828,8.25758549935,592.0
750 CONCOURSE VILLAGE W,7.0,07X385 ,X,2.0,BRONX,718-292-5071,7,"PK,0K,01,02,03,04,05,SE",X385,1.0,LOURDES ESTRELLA,718-292-5070,PERFORMANCE SCHOOL,Elementary,NY,10451,POINT (-73.92313293849548 40.82287677580707),40.8228767758,-73.9231329385,33.0,34.0,34.0,4.48556149733,4.15865384615,4.30293333333,4.72266666667,4.24693333333,4.7856,8.86954244828,8.25758549935,60.0
750 CONCOURSE VILLAGE W,84.0,84X389,X,2.0,BRONX,718-993-1965,7,"0K,01,02,03",X389,2.0,Celia Domenech,718-993-1740,BRONX GLOBAL LEARNING INSTITUTE FOR GIRLS CHARTER,Elementary,NY,10451,POINT (-73.92295701986841 40.82320051486067),40.8232005149,-73.9229570199,33.0,34.0,34.0,4.48556149733,4.15865384615,4.30293333333,4.72266666667,4.24693333333,4.7856,8.86954244828,8.25758549935,431.0
730 CONCOURSE VILLAGE WEST,7.0,07X547 ,X,2.0,BRONX,718-292-5887,7,"09,10,11,12,SE",X547,1.0,JACOB HOBSON,718-292-4150,NEW EXPLORERS HIGH SCHOOL,High school,NY,10451,POINT (-73.9236620231144 40.82213893465186),40.8221389347,-73.9236620231,33.0,34.0,34.0,4.48556149733,4.15865384615,4.30293333333,4.72266666667,4.24693333333,4.7856,8.86954244828,8.25758549935,426.0
2024 MOHEGAN AVENUE,12.0,12X372 ,X,2.0,BRONX,718-991-2980,11,"06,07,08,09,SE",X372,1.0,MARK OSSENHEIMER,718-991-2695,URBAN ASSEMBLY SCHOOL FOR WILDLIFE CONSERVATION,Junior High-Intermediate-Middle,NY,10460,POINT (-73.88437708924288 40.8440730705674),40.8440730706,-73.8843770892,33.0,34.0,34.0,4.48556149733,4.15865384615,4.30293333333,4.72266666667,4.24693333333,4.7856,8.86954244828,8.25758549935,576.0
1640 BRONXDALE AVE,84.0,84X378,X,2.0,BRONX,718-828-7308,8,"0K,01,02,03,04,05",X378,2.0,Brenda Carrasquillo,718-828-6107,CARL C. ICAHN BRONX NORTH CHARTER SCHOOL,Elementary,NY,10462,POINT (-73.85798014827428 40.84489006211888),40.8448900621,-73.8579801483,3.0,4.0,4.0,4.33749025721,4.21996879875,4.21901792673,4.59236165238,4.04754481684,4.6539360873,6.77580488529,5.5515818544,325.0
1970 WEST FARMS ROAD,12.0,12X383 ,X,2.0,BRONX,718-842-2857,12,"06,07,08,SE",X383,1.0,DERICK SPAULDING,718-842-2670,EMOLIOR ACADEMY,Junior High-Intermediate-Middle,NY,10460,POINT (-73.87945963704128 40.83966807936902),40.8396680794,-73.879459637,33.0,34.0,34.0,4.48556149733,4.15865384615,4.30293333333,4.72266666667,4.24693333333,4.7856,8.86954244828,8.25758549935,243.0
144-176 EAST 128 STREET,84.0,84M384,M,1.0,MANHATTAN,212-281-4638,5,"0K,01,02,03,SE",M384,2.0,Jim Manly,646-442-6600,HARLEM SUCCESS ACADEMY 2 CHARTER SCHOOL,Elementary,NY,10035,POINT (-73.93550108572772 40.80588777702172),40.805887777,-73.9355010857,17.0,18.0,18.0,4.40220152413,4.27157360406,4.2538071066,4.63028764805,3.97800338409,4.70642978003,7.33865467356,7.8150569394,821.0
144-176 EAST 128 STREET,5.0,05M030 ,M,1.0,MANHATTAN,212-876-4034,5,"PK,0K,01,02,03,04,05,SE",M030,1.0,Teri Stinson,212-876-1825,P.S. 030 HERNANDEZ/HUGHES,Elementary,NY,10035,POINT (-73.93523496230209 40.8057798206333),40.8057798206,-73.9352349623,17.0,18.0,18.0,4.40220152413,4.27157360406,4.2538071066,4.63028764805,3.97800338409,4.70642978003,7.33865467356,7.8150569394,285.0
144-176 EAST 128 STREET,75.0,75M138 ,M,1.0,MANHATTAN,212-427-6608,5,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE",M138,1.0,JACQUELINE KEANE,212-369-2227,P.S. 138,K-12 all grades,NY,10035,POINT (-73.93503808685396 40.80568276571232),40.8056827657,-73.9350380869,17.0,18.0,18.0,4.40220152413,4.27157360406,4.2538071066,4.63028764805,3.97800338409,4.70642978003,7.33865467356,7.8150569394,606.0
306 FORT WASHINGTON AVENUE,6.0,06M349 ,M,1.0,MANHATTAN,212-568-7959,6,"06,07,08",M349,1.0,MONICA KLEHR,212-568-6052,HARBOR HEIGHTS,Junior High-Intermediate-Middle,NY,10033,POINT (-73.93999605714295 40.84565881808604),40.8456588181,-73.9399960571,15.0,16.0,16.0,4.266367713,4.18287243533,4.16607142857,4.51739518287,3.88025022341,4.63571428571,5.42550940782,4.74284801923,137.0
211 8TH STREET,13.0,13K133 ,K,2.0,BROOKLYN,718-622-3264,13,"PK,0K,01,02,03,04,05,SE",K133,1.0,HEATHER FOSTER-MANN,718-857-4810,P.S. 133 WILLIAM A. BUTLER,Elementary,NY,11215,POINT (-73.987804294919 40.67096949407937),40.6709694941,-73.9878042949,5.0,6.0,6.0,4.32936507937,3.98543046358,4.09788359788,4.56821192053,4.0,4.63612217795,5.30194273408,3.9833051145,688.0
3500 EDSON AVENUE,11.0,11X169 ,X,2.0,BRONX,718-325-1558,11,"PK,0K,01,02,SE",X169,1.0,CRISTINE VAUGHAN,718-325-1138,BAYCHESTER ACADEMY,Early Childhood,NY,10466,POINT (-73.83949631068471 40.8812112874481),40.8812112874,-73.8394963107,1.0,2.0,2.0,4.3387755102,4.34489795918,4.28673469388,4.64387755102,3.9252814739,4.67959183673,7.28699914754,6.63166671566,416.0
1551 EAST 172ND STREET,12.0,12X242 ,X,2.0,BRONX,718-620-8161,12,"06,07,08,09,SE",X242,1.0,PETER OROSZLANY,718-620-8160,MOTT HALL V,Junior High-Intermediate-Middle,NY,10472,POINT (-73.87874964953203 40.83260428631167),40.8326042863,-73.8787496495,3.0,4.0,4.0,4.33749025721,4.21996879875,4.21901792673,4.59236165238,4.04754481684,4.6539360873,6.77580488529,5.5515818544,694.0
167-01 GOTHIC DRIVE,28.0,28Q350,Q,4.0,JAMAICA,,28,"09,10,11,12,SE",Q350,1.0,Caren Birchwood Taylor,718-935-3429,Jamaica Gateway to the Sciences,High school,NY,11432,POINT (-73.79792484629401 40.71415414275091),40.7141541428,-73.7979248463,24.0,25.0,25.0,4.3607118412,4.21599453178,4.24196855776,4.56322624744,4.15458276334,4.65550239234,7.1799933671,7.96273114203,515.0
100-00 BEACH CHANNEL DRIVE,27.0,27Q351,Q,4.0,QUEENS,,27,"09,10,11,12,SE",Q351,1.0,Robert Young,718-935-3431,Rockaway Collegiate High School,High school,NY,11694,POINT (-73.8238968109671 40.58640989267393),40.5864098927,-73.823896811,26.0,27.0,27.0,4.51333872272,4.2253634895,4.35084882781,4.72940226171,4.24575586095,4.80371567044,9.39677054762,9.47083011807,392.0
925 ASTOR AVENUE,11.0,11X508,X,2.0,BRONX,,11,09,X508,1.0,John Chase,718-935-3437,Bronxdale High School,High school,NY,10469,POINT (-73.86028634708816 40.860316155246),40.8603161552,-73.8602863471,1.0,2.0,2.0,4.3387755102,4.34489795918,4.28673469388,4.64387755102,3.9252814739,4.67959183673,7.28699914754,6.63166671566,434.0
925 ASTOR AVENUE,11.0,11X509,X,2.0,BRONX,,11,"09,10,11,12,SE",X509,1.0,Julie Nariman,718-935-3478,High School for Language and Innovation,High school,NY,10469,POINT (-73.86028669637426 40.8601498896047),40.8601498896,-73.8602866964,1.0,2.0,2.0,4.3387755102,4.34489795918,4.28673469388,4.64387755102,3.9252814739,4.67959183673,7.28699914754,6.63166671566,361.0
333 EAST 151 STREET,7.0,07X522,X,2.0,BRONX,,7,"09,10,11,12,SE",X522,1.0,Matthew Williams,718-935-3442,Bronx Design and Construction Academy,High school,NY,10451,POINT (-73.91945780071197 40.81825911182241),40.8182591118,-73.9194578007,33.0,34.0,34.0,4.48556149733,4.15865384615,4.30293333333,4.72266666667,4.24693333333,4.7856,8.86954244828,8.25758549935,577.0
1300 BOYNTON AVENUE,12.0,12X521,X,2.0,BRONX,,12,"09,10,11,12,SE",X521,1.0,Mike Lanaghan,718-935-3463,The Metropolitan Soundview High School,High school,NY,10472,POINT (-73.8781657797562 40.83186489243845),40.8318648924,-73.8781657798,3.0,4.0,4.0,4.33749025721,4.21996879875,4.21901792673,4.59236165238,4.04754481684,4.6539360873,6.77580488529,5.5515818544,425.0
150 ALBANY AVENUE,17.0,17K122,K,3.0,BROOKLYN,,17,"09,10,11,12,SE",K122,1.0,IBM - Rashid Davis,718-935-3472,Pathways in Technology Early College High School (P-Tech),High school,NY,11213,POINT (-73.93912141544702 40.67602313921111),40.6760231392,-73.9391214154,6.0,7.0,7.0,4.52483443709,4.13824503311,4.2309602649,4.68046357616,4.15269709544,4.75993377483,8.13194010503,8.88302655385,517.0
112 SCHERMERHORN STREET,15.0,15K423,K,3.0,BROOKLYN,,15,"09,10,11,12",K423,1.0,Alona Cohen,718-935-3473,Brooklyn Frontiers High School,High school,NY,11201,POINT (-73.98945836166602 40.69000723221061),40.6900072322,-73.9894583617,5.0,6.0,6.0,4.32936507937,3.98543046358,4.09788359788,4.56821192053,4.0,4.63612217795,5.30194273408,3.9833051145,176.0
1440 STORY AVENUE,8.0,08X537,X,2.0,BRONX,,8,"09,10,11,12",X537,1.0,Ty Cesene,718-935-3477,Bronx Arena High School,High school,NY,10473,POINT (-73.88088435444595 40.82066081850825),40.8206608185,-73.8808843544,3.0,4.0,4.0,4.33749025721,4.21996879875,4.21901792673,4.59236165238,4.04754481684,4.6539360873,6.77580488529,5.5515818544,215.0
1619 BOSTON ROAD,12.0,12X511,X,2.0,BRONX,,12,"09,10,11,12,SE",X511,1.0,Emily Shu,718-935-3505,Bronx Envision Academy,High school,NY,10460,POINT (-73.89048881080578 40.83615201100023),40.836152011,-73.8904888108,33.0,34.0,34.0,4.48556149733,4.15865384615,4.30293333333,4.72266666667,4.24693333333,4.7856,8.86954244828,8.25758549935,396.0
2474 CROTONA AVENUE,10.0,10X524,X,2.0,BRONX,,10,"09,10,11,12,SE",X524,1.0,Jesseca Long,718-935-3615,Crotona International High School,High school,NY,10458,POINT (-73.88252634231374 40.85543191512227),40.8554319151,-73.8825263423,2.0,3.0,3.0,4.21193771626,4.18961038961,4.09083044983,4.48051948052,3.84761904762,4.59515570934,4.65086825766,2.61909560484,338.0
3750 BAYCHESTER AVENUE,11.0,11X532,X,2.0,BRONX,,11,"06,07,08,SE",X532,1.0,Shawn Mangar,718-935-3577,Baychester Middle School,Junior High-Intermediate-Middle,NY,10466,POINT (-73.84044623670778 40.88592578816823),40.8859257882,-73.8404462367,1.0,2.0,2.0,4.3387755102,4.34489795918,4.28673469388,4.64387755102,3.9252814739,4.67959183673,7.28699914754,6.63166671566,299.0
3750 BAYCHESTER AVENUE,11.0,11X529,X,2.0,BRONX,,11,"06,07,08,SE",X529,1.0,Patricia Wynne,718-935-3587,One World Middle School at Edenwald,Junior High-Intermediate-Middle,NY,10466,POINT (-73.840483308649 40.88617600655011),40.8861760066,-73.8404833086,1.0,2.0,2.0,4.3387755102,4.34489795918,4.28673469388,4.64387755102,3.9252814739,4.67959183673,7.28699914754,6.63166671566,324.0
1827 ARCHER STREET,12.0,12X531,X,2.0,BRONX,,12,"0K,01,02,03,04,05,06,SE",X531,1.0,Zak Haviland,718-935-3601,Archer Elementary School,Elementary,NY,10460,POINT (-73.86617811825191 40.83807623913395),40.8380762391,-73.8661781183,33.0,34.0,34.0,4.48556149733,4.15865384615,4.30293333333,4.72266666667,4.24693333333,4.7856,8.86954244828,8.25758549935,521.0
1827 ARCHER STREET,12.0,12X536,X,2.0,BRONX,,12,"0K,01,02,03,04,05,SE",X536,1.0,Sasha Medina,718-935-3605,PS 536,Elementary,NY,10460,POINT (-73.86621196909273 40.83826694710633),40.8382669471,-73.8662119691,33.0,34.0,34.0,4.48556149733,4.15865384615,4.30293333333,4.72266666667,4.24693333333,4.7856,8.86954244828,8.25758549935,438.0
439 WEST 49TH STREET,2.0,02M507,M,1.0,MANHATTAN,,2,"09,10,11,12,SE",M507,1.0,April McKoy,718-935-3523,Urban Assembly Gateway School for Technology,High school,NY,10019,POINT (-73.99081788726667 40.7637369291565),40.7637369292,-73.9908178873,28.0,29.0,29.0,4.28419182948,4.19005328597,4.20266666667,4.57866666667,4.02133333333,4.68950177936,6.47649587185,5.58509375742,472.0
625 WEST 133 STREET,5.0,05M514,M,1.0,MANHATTAN,,5,"06,07,08",M514,1.0,Dan Black,718-935-3597,New Design Middle School,Junior High-Intermediate-Middle,NY,10027,POINT (-73.95678371817748 40.81983886890686),40.8198388689,-73.9567837182,15.0,16.0,16.0,4.266367713,4.18287243533,4.16607142857,4.51739518287,3.88025022341,4.63571428571,5.42550940782,4.74284801923,214.0
2121 5 AVENUE,5.0,05M517,M,1.0,MANHATTAN,,5,"0K,01,02,03,04,05,SE",M517,1.0,Jeanene Worrell Breeden,718-935-3621,Teachers College Community School,Elementary,NY,10037,POINT (-73.93943525402875 40.80978020620279),40.8097802062,-73.939435254,16.0,17.0,17.0,4.33052631579,4.16280701754,4.18653576438,4.50070126227,3.99368863955,4.59915907498,5.78252448947,5.50961543754,266.0
54-40 74TH STREET,24.0,24Q585,Q,4.0,QUEENS,,24,"09,10,11,12,SE",Q585,1.0,Kurshid Abdul-Mutakabbir,718-935-3530,Maspeth High School,High school,NY,11373,POINT (-73.88759833771977 40.72938126976036),40.7293812698,-73.8875983377,20.0,21.0,21.0,4.60625,4.19049604002,4.34277384423,4.75958333333,4.34014172572,4.81533972489,10.0,9.73224499419,1001.0
145-00 SPRINGFIELD BOULEVARD,29.0,29Q355,Q,4.0,QUEENS,,29,"06,07,08,SE",Q355,1.0,Tammy Holloway,718-935-3598,Collaborative Arts Middle School,Junior High-Intermediate-Middle,NY,11413,POINT (-73.75916074461223 40.66482175389694),40.6648217539,-73.7591607446,25.0,26.0,26.0,4.44911690496,4.25356842989,4.28991596639,4.69495798319,4.21596638655,4.72268907563,8.61909274054,8.56385868669,395.0
145-00 SPRINGFIELD BOULEVARD,29.0,29Q356,Q,4.0,QUEENS,,29,"06,07,08,SE",Q356,1.0,Tamra Collins,718-935-3604,Community Voices Middle School,Junior High-Intermediate-Middle,NY,11413,POINT (-73.75935090978706 40.66445576784124),40.6644557678,-73.7593509098,25.0,26.0,26.0,4.44911690496,4.25356842989,4.28991596639,4.69495798319,4.21596638655,4.72268907563,8.61909274054,8.56385868669,377.0
126-10 BEDELL STREET,28.0,28Q354,Q,4.0,QUEENS,,28,"01,02,03,04,05,SE",Q354,1.0,Jermaine Green,718-935-3610,PS 354,Elementary,NY,11434,POINT (-73.77437307448345 40.67966708855752),40.6796670886,-73.7743730745,24.0,25.0,25.0,4.3607118412,4.21599453178,4.24196855776,4.56322624744,4.15458276334,4.65550239234,7.1799933671,7.96273114203,630.0
400 IRVING AVENUE,32.0,32K168,K,3.0,BROOKLYN,,32,"09,10,11,12,SE",K168,1.0,Perry Rainey,718-935-3531,Brooklyn School for Math and Research,High school,NY,11237,POINT (-73.9120040749583 40.69695396647784),40.6969539665,-73.912004075,14.0,15.0,15.0,4.23070469799,3.93718592965,4.02181208054,4.53227158424,3.80637049455,4.5788590604,3.61574589668,0.941989999715,268.0
237 7 AVENUE,15.0,15K684,K,3.0,BROOKLYN,,15,"09,10,11,12,SE",K684,1.0,Lisa Gioe,718-935-3550,Millennium High School,High school,NY,11215,POINT (-73.97879722208866 40.66919528859069),40.6691952886,-73.9787972221,5.0,6.0,6.0,4.32936507937,3.98543046358,4.09788359788,4.56821192053,4.0,4.63612217795,5.30194273408,3.9833051145,620.0
51 CHRISTOPHER AVENUE,23.0,23K401,K,3.0,BROOKLYN,,23,"01,02,03,04,05,SE",K401,1.0,Lisa Bignall-Brice,718-935-3607,Christopher Avenue Community School,Elementary,NY,11212,POINT (-73.90627643562279 40.67221411274431),40.6722141127,-73.9062764356,6.0,7.0,7.0,4.52483443709,4.13824503311,4.2309602649,4.68046357616,4.15269709544,4.75993377483,8.13194010503,8.88302655385,316.0
875 WILLIAMS AVENUE,19.0,19K325,K,3.0,BROOKLYN,,19,"0K,01,02,03,04,05,SE",K325,1.0,Jacquie Danvers Coombs,718-935-3608,The Fresh Creek School,Elementary,NY,11207,POINT (-73.89456022035482 40.65405810661786),40.6540581066,-73.8945602204,7.0,8.0,8.0,4.39173680184,4.2874617737,4.26758409786,4.65902140673,3.90199081164,4.74655436447,7.39040828363,8.07967657711,256.0
70 TOMPKINS AVENUE,84.0,84K367,K,3.0,BROOKLYN,,14,"0K,01,02,03,04,05,SE",K367,2.0,,,Brooklyn Success Academy Charter School 1,Elementary,NY,11206,POINT (-73.94750370766747 40.69684703128953),40.6968470313,-73.9475037077,14.0,15.0,15.0,4.23070469799,3.93718592965,4.02181208054,4.53227158424,3.80637049455,4.5788590604,3.61574589668,0.941989999715,477.0
1077 REMSEN AVENUE,84.0,84K379,K,3.0,BROOKLYN,,18,"0K,01,02,03,04,05,06,SE",K379,2.0,,,Explore Excel Charter School,Elementary,NY,11236,POINT (-73.90802202605514 40.64250305484133),40.6425030548,-73.9080220261,11.0,12.0,12.0,4.42141036534,4.34523809524,4.37021276596,4.65136054422,3.92602040816,4.74808510638,8.06519405428,8.018645945,490.0
370 FOUNTAIN AVENUE,84.0,84K386,K,3.0,BROOKLYN,,19,"05,06,07,08,SE",K386,2.0,,,Invictus Preparatory Charter School,Junior High-Intermediate-Middle,NY,11208,POINT (-73.87433713939346 40.6700727558767),40.6700727559,-73.8743371394,7.0,8.0,8.0,4.39173680184,4.2874617737,4.26758409786,4.65902140673,3.90199081164,4.74655436447,7.39040828363,8.07967657711,308.0
616 QUINCY STREET,84.0,84K406,K,3.0,BROOKLYN,,16,"0K,01,02,03,04,05,SE",K406,2.0,,,Teaching Firms of America-Professional Preparatory Charter Sc,Elementary,NY,11221,POINT (-73.93563111994865 40.68849155960234),40.6884915596,-73.9356311199,14.0,15.0,15.0,4.23070469799,3.93718592965,4.02181208054,4.53227158424,3.80637049455,4.5788590604,3.61574589668,0.941989999715,374.0
1573 MADISON AVENUE,84.0,84M518,M,1.0,MANHATTAN,,4,"0K,01,SE",M518,2.0,,,East Harlem Scholars Academy Charter School,Elementary,NY,10029,POINT (-73.94857243061151 40.79348792479905),40.7934879248,-73.9485724306,17.0,18.0,18.0,4.40220152413,4.27157360406,4.2538071066,4.63028764805,3.97800338409,4.70642978003,7.33865467356,7.8150569394,320.0
121 AVENUE OF THE AMERICAS,84.0,84M522,M,1.0,MANHATTAN,,2,"09,SE",M522,2.0,,,Broome Street Academy Charter High School,High school,NY,10013,POINT (-74.00490835491091 40.72408238290969),40.7240823829,-74.0049083549,28.0,29.0,29.0,4.28419182948,4.19005328597,4.20266666667,4.57866666667,4.02133333333,4.68950177936,6.47649587185,5.58509375742,324.0
145 WEST  84 STREET,64.0,84M523,M,1.0,MANHATTAN,,3,"0K,01,SE",M523,2.0,,,Upper West Success Academy Charter School,Elementary,NY,10024,POINT (-73.97465677879369 40.78599865687803),40.7859986569,-73.9746567788,18.0,19.0,19.0,4.27552275523,4.20541205412,4.15129151292,4.53078817734,3.93849938499,4.65270935961,5.7922663465,3.85069142249,542.0
36-14 12TH STREET,84.0,84Q359,Q,4.0,QUEENS,,30,"0K,01,SE",Q359,2.0,,,Academy of the City Charter School,Elementary,NY,11106,POINT (-73.93962804180708 40.76032622363756),40.7603262236,-73.9396280418,19.0,20.0,20.0,4.57111111111,4.11168639053,4.30029585799,4.73076923077,4.23281596452,4.78518518519,8.94092832017,9.86218286067,417.0
1500 PELHAM PARKWAY SOUTH,84.0,84X538,X,2.0,BRONX,,11,"0K,01,02,SE",X538,2.0,,,Icahn Charter School 5,Elementary,NY,10461,POINT (-73.84301465073031 40.85679065986072),40.8567906599,-73.8430146507,3.0,4.0,4.0,4.33749025721,4.21996879875,4.21901792673,4.59236165238,4.04754481684,4.6539360873,6.77580488529,5.5515818544,251.0
